finger,servo1_deg,servo2_deg,abduction_deg,flexion_deg,distal_deg,tip_x_mm,tip_y_mm,tip_z_mm,tip_travel_mm
4,5.0,90.0,19.9199,-22.9588,-22.8896,111.681,24.986,51.345,52.599
1,10.0,-90.0,-14.7438,24.223,22.917,62.681,20.397,115.253,46.061
2,10.0,-90.0,-14.7438,24.223,22.9171,62.681,-13.745,108.707,46.061
3,10.0,-90.0,-14.7438,24.223,22.9171,62.681,-47.537,96.877,46.061
4,10.0,-90.0,-14.7438,24.223,22.917,38.941,32.821,103.881,46.061
1,10.0,-85.0,-14.6126,24.0626,22.777,62.68,20.356,115.538,45.794
2,10.0,-85.0,-14.6127,24.0627,22.777,62.68,-13.815,108.986,45.794
3,10.0,-85.0,-14.6127,24.0627,22.777,62.68,-47.643,97.144,45.794
4,10.0,-85.0,-14.6127,24.0626,22.777,39.195,32.956,103.88,45.794
1,10.0,-80.0,-14.3617,23.7568,22.5092,62.677,20.282,116.083,45.284
2,10.0,-80.0,-14.3618,23.7568,22.5092,62.677,-13.946,109.52,45.284
3,10.0,-80.0,-14.3618,23.7568,22.5093,62.677,-47.842,97.656,45.284
4,10.0,-80.0,-14.3618,23.7568,22.5092,39.682,33.212,103.877,45.284
1,10.0,-75.0,-13.991,23.307,22.1139,62.664,20.181,116.888,44.528
2,10.0,-75.0,-13.991,23.3071,22.1139,62.664,-14.13,110.31,44.528
3,10.0,-75.0,-13.991,23.3071,22.1139,62.664,-48.128,98.416,44.528
4,10.0,-75.0,-13.991,23.307,22.1139,40.404,33.582,103.864,44.528
1,10.0,-70.0,-13.5011,22.7168,21.5923,62.634,20.065,117.951,43.527
2,10.0,-70.0,-13.5011,22.7168,21.5923,62.634,-14.357,111.355,43.527
3,10.0,-70.0,-13.5012,22.7168,21.5923,62.634,-48.49,99.422,43.527
4,10.0,-70.0,-13.5011,22.7168,21.5923,41.363,34.055,103.834,43.527
1,10.0,-65.0,-12.8941,21.991,20.9468,62.575,19.946,119.267,42.283
2,10.0,-65.0,-12.8941,21.9911,20.9468,62.575,-14.613,112.652,42.283
3,10.0,-65.0,-12.8941,21.9911,20.9468,62.575,-48.912,100.675,42.283
4,10.0,-65.0,-12.8941,21.9911,20.9468,42.559,34.617,103.775,42.283
1,10.0,-60.0,-12.1726,21.1363,20.1809,62.475,19.843,120.83,40.797
2,10.0,-60.0,-12.1726,21.1363,20.1809,62.475,-14.879,114.196,40.797
3,10.0,-60.0,-12.1727,21.1364,20.1809,62.475,-49.378,102.17,40.797
4,10.0,-60.0,-12.1726,21.1363,20.1809,43.993,35.249,103.675,40.797
1,10.0,-55.0,-11.3408,20.1602,19.2991,62.318,19.773,122.63,39.075
2,10.0,-55.0,-11.3408,20.1602,19.2992,62.318,-15.136,115.978,39.076
3,10.0,-55.0,-11.3408,20.1602,19.2992,62.318,-49.866,103.904,39.076
4,10.0,-55.0,-11.3408,20.1602,19.2991,45.66,35.93,103.518,39.076
1,10.0,-50.0,-10.4037,19.0711,18.3069,62.089,19.758,124.652,37.123
2,10.0,-50.0,-10.4037,19.0711,18.307,62.089,-15.363,117.988,37.123
3,10.0,-50.0,-10.4037,19.0712,18.307,62.089,-50.352,105.867,37.123
4,10.0,-50.0,-10.4037,19.0711,18.307,47.555,36.636,103.289,37.123
1,10.0,-45.0,-9.3672,17.878,17.2105,61.773,19.82,126.883,34.947
2,10.0,-45.0,-9.3672,17.8781,17.2106,61.773,-15.535,120.213,34.947
3,10.0,-45.0,-9.3672,17.8781,17.2106,61.773,-50.813,108.05,34.947
4,10.0,-45.0,-9.3672,17.8781,17.2105,49.672,37.341,102.973,34.947
1,10.0,-40.0,-8.2384,16.5901,16.0165,61.353,19.979,129.301,32.557
2,10.0,-40.0,-8.2384,16.5901,16.0166,61.353,-15.63,122.635,32.557
3,10.0,-40.0,-8.2385,16.5901,16.0166,61.353,-51.223,110.439,32.557
4,10.0,-40.0,-8.2384,16.5901,16.0166,51.999,38.019,102.553,32.557
1,10.0,-35.0,-7.0251,15.2162,14.7321,60.813,20.256,131.887,29.962
2,10.0,-35.0,-7.0251,15.2162,14.7321,60.813,-15.624,125.235,29.962
3,10.0,-35.0,-7.0251,15.2162,14.7321,60.813,-51.557,113.018,29.962
4,10.0,-35.0,-7.0251,15.2162,14.7321,54.524,38.642,102.013,29.962
1,10.0,-30.0,-5.7356,13.7651,13.3643,60.14,20.67,134.616,27.177
2,10.0,-30.0,-5.7356,13.7652,13.3643,60.14,-15.497,127.993,27.177
3,10.0,-30.0,-5.7356,13.7652,13.3644,60.14,-51.791,115.768,27.177
4,10.0,-30.0,-5.7356,13.7652,13.3643,57.23,39.186,101.34,27.177
1,10.0,-25.0,-4.3791,12.2452,11.9205,59.319,21.238,137.461,24.216
2,10.0,-25.0,-4.3791,12.2452,11.9206,59.319,-15.23,130.882,24.216
3,10.0,-25.0,-4.3791,12.2452,11.9206,59.319,-51.904,118.668,24.216
4,10.0,-25.0,-4.3791,12.2452,11.9206,60.098,39.626,100.519,24.217
1,10.0,-20.0,-2.965,10.6641,10.4079,58.339,21.972,140.396,21.102
2,10.0,-20.0,-2.965,10.6641,10.4079,58.339,-14.806,133.877,21.102
3,10.0,-20.0,-2.965,10.6641,10.4079,58.339,-51.875,121.692,21.102
4,10.0,-20.0,-2.965,10.6641,10.4079,63.106,39.939,99.539,21.102
1,10.0,-15.0,-1.5031,9.0292,8.8335,57.19,22.882,143.389,17.863
2,10.0,-15.0,-1.5031,9.0292,8.8335,57.19,-14.215,136.948,17.863
3,10.0,-15.0,-1.5031,9.0292,8.8335,57.19,-51.689,124.815,17.863
4,10.0,-15.0,-1.5031,9.0292,8.8335,66.23,40.108,98.39,17.863
1,10.0,-10.0,-0.0036,7.3472,7.2041,55.864,23.972,146.41,14.548
2,10.0,-10.0,-0.0036,7.3473,7.2042,55.864,-13.446,140.068,14.548
3,10.0,-10.0,-0.0036,7.3473,7.2041,55.864,-51.334,128.008,14.548
4,10.0,-10.0,-0.0036,7.3473,7.2042,69.442,40.117,97.064,14.548
1,10.0,-5.0,1.5231,5.6249,5.5267,54.356,25.242,149.43,11.252
2,10.0,-5.0,1.5231,5.6249,5.5268,54.356,-12.499,143.203,11.252
3,10.0,-5.0,1.5231,5.6249,5.5268,54.355,-50.804,131.24,11.252
4,10.0,-5.0,1.5231,5.6249,5.5268,72.714,39.956,95.555,11.252
1,10.0,0.0,3.0667,3.8685,3.8082,52.661,26.688,152.415,8.203
2,10.0,0.0,3.0667,3.8685,3.8082,52.661,-11.373,146.323,8.203
3,10.0,0.0,3.0667,3.8685,3.8082,52.661,-50.095,134.48,8.203
4,10.0,0.0,3.0667,3.8686,3.8082,76.014,39.619,93.861,8.203
1,10.0,5.0,4.6165,2.0845,2.0555,50.782,28.3,155.336,6.053
2,10.0,5.0,4.6165,2.0845,2.0556,50.782,-10.075,149.397,6.053
3,10.0,5.0,4.6165,2.0845,2.0556,50.781,-49.21,137.697,6.053
4,10.0,5.0,4.6165,2.0846,2.0556,79.31,39.103,91.981,6.053
1,10.0,10.0,6.1619,0.2797,0.2762,48.72,30.061,158.163,6.09
2,10.0,10.0,6.1619,0.2797,0.2763,48.72,-8.619,152.392,6.09
3,10.0,10.0,6.1619,0.2797,0.2762,48.719,-48.157,140.857,6.09
4,10.0,10.0,6.1619,0.2797,0.2763,82.569,38.415,89.919,6.09
1,10.0,15.0,7.6922,-1.5387,-1.5217,46.483,31.954,160.868,8.391
2,10.0,15.0,7.6922,-1.5386,-1.5217,46.483,-7.02,155.28,8.391
3,10.0,15.0,7.6922,-1.5387,-1.5217,46.483,-46.948,143.929,8.391
4,10.0,15.0,7.6922,-1.5386,-1.5217,85.758,37.562,87.682,8.391
1,10.0,20.0,9.1967,-3.3624,-3.3294,44.083,33.951,163.424,11.732
2,10.0,20.0,9.1967,-3.3623,-3.3294,44.083,-5.3,158.031,11.732
3,10.0,20.0,9.1967,-3.3624,-3.3294,44.083,-45.602,146.881,11.732
4,10.0,20.0,9.1967,-3.3623,-3.3294,88.843,36.559,85.283,11.732
1,10.0,25.0,10.6645,-5.182,-5.1368,41.538,36.026,165.809,15.454
2,10.0,25.0,10.6645,-5.182,-5.1367,41.538,-3.486,160.62,15.454
3,10.0,25.0,10.6645,-5.1821,-5.1368,41.538,-44.142,149.684,15.454
4,10.0,25.0,10.6645,-5.182,-5.1367,91.794,35.425,82.738,15.454
1,10.0,30.0,12.0849,-6.9868,-6.9322,38.871,38.145,168.002,19.313
2,10.0,30.0,12.0849,-6.9867,-6.9321,38.871,-1.608,163.023,19.313
3,10.0,30.0,12.0849,-6.9868,-6.9322,38.871,-42.594,152.312,19.313
4,10.0,30.0,12.0849,-6.9867,-6.9322,94.579,34.184,80.07,19.313
1,10.0,35.0,13.4471,-8.7638,-8.7024,36.111,40.272,169.989,23.192
2,10.0,35.0,13.4471,-8.7638,-8.7023,36.111,0.299,165.22,23.192
3,10.0,35.0,13.4471,-8.7638,-8.7024,36.11,-40.989,154.74,23.192
4,10.0,35.0,13.4471,-8.7638,-8.7024,97.173,32.865,77.31,23.192
1,10.0,40.0,14.7402,-10.4983,-10.432,33.295,42.37,171.757,27.017
2,10.0,40.0,14.7402,-10.4982,-10.4319,33.295,2.201,167.198,27.016
3,10.0,40.0,14.7402,-10.4983,-10.432,33.295,-39.362,156.949,27.017
4,10.0,40.0,14.7402,-10.4983,-10.4319,99.553,31.498,74.494,27.017
1,10.0,45.0,15.9535,-12.1729,-12.1032,30.468,44.401,173.301,30.724
2,10.0,45.0,15.9535,-12.1729,-12.1032,30.468,4.06,168.946,30.724
3,10.0,45.0,15.9535,-12.1729,-12.1033,30.468,-37.747,158.924,30.724
4,10.0,45.0,15.9535,-12.1729,-12.1032,101.698,30.117,71.667,30.724
1,10.0,50.0,17.0762,-13.7679,-13.696,27.683,46.327,174.621,34.257
2,10.0,50.0,17.0762,-13.7678,-13.696,27.682,5.838,170.46,34.257
3,10.0,50.0,17.0762,-13.7679,-13.6961,27.682,-36.182,160.658,34.257
4,10.0,50.0,17.0762,-13.7679,-13.696,103.597,28.759,68.882,34.257
1,10.0,55.0,18.0977,-15.2609,-15.1877,24.997,48.112,175.723,37.559
2,10.0,55.0,18.0976,-15.2608,-15.1877,24.997,7.498,171.743,37.558
3,10.0,55.0,18.0977,-15.2609,-15.1878,24.997,-34.704,162.146,37.559
4,10.0,55.0,18.0976,-15.2609,-15.1877,105.243,27.458,66.196,37.559
1,10.0,60.0,19.0074,-16.6274,-16.5537,22.478,49.723,176.617,40.57
2,10.0,60.0,19.0073,-16.6274,-16.5536,22.478,9.006,172.8,40.57
3,10.0,60.0,19.0074,-16.6275,-16.5538,22.478,-33.346,163.391,40.57
4,10.0,60.0,19.0073,-16.6274,-16.5537,106.634,26.251,63.677,40.57
1,10.0,65.0,19.7952,-17.8411,-17.7674,20.194,51.129,177.321,43.234
2,10.0,65.0,19.7951,-17.8411,-17.7673,20.194,10.331,173.647,43.234
3,10.0,65.0,19.7952,-17.8412,-17.7675,20.193,-32.143,164.403,43.234
4,10.0,65.0,19.7952,-17.8412,-17.7674,107.776,25.17,61.393,43.234
1,10.0,70.0,20.4512,-18.875,-18.8015,18.216,52.305,177.852,45.493
2,10.0,70.0,20.4512,-18.8749,-18.8014,18.216,11.445,174.299,45.493
3,10.0,70.0,20.4512,-18.8751,-18.8016,18.216,-31.124,165.195,45.493
4,10.0,70.0,20.4512,-18.875,-18.8015,108.678,24.247,59.415,45.493
1,10.0,75.0,20.9662,-19.7021,-19.6291,16.613,53.229,178.233,47.293
2,10.0,75.0,20.9661,-19.702,-19.629,16.613,12.324,174.774,47.293
3,10.0,75.0,20.9662,-19.7022,-19.6292,16.613,-30.314,165.781,47.293
4,10.0,75.0,20.9661,-19.7022,-19.6291,109.352,23.508,57.812,47.293
1,10.0,80.0,21.3315,-20.2976,-20.225,15.449,53.885,178.483,48.585
2,10.0,80.0,21.3314,-20.2976,-20.225,15.449,12.951,175.091,48.585
3,10.0,80.0,21.3315,-20.2977,-20.2251,15.448,-29.734,166.177,48.585
4,10.0,80.0,21.3315,-20.2977,-20.2251,109.811,22.977,56.648,48.585
1,10.0,85.0,21.5397,-20.6403,-20.5681,14.775,54.259,178.618,49.326
2,10.0,85.0,21.5396,-20.6403,-20.568,14.775,13.308,175.264,49.326
3,10.0,85.0,21.5397,-20.6404,-20.5682,14.774,-29.403,166.395,49.326
4,10.0,85.0,21.5396,-20.6404,-20.5681,110.066,22.672,55.974,49.326
1,10.0,90.0,21.5845,-20.7144,-20.6422,14.629,54.339,178.646,49.486
2,10.0,90.0,21.5844,-20.7143,-20.6421,14.629,13.385,175.301,49.486
3,10.0,90.0,21.5845,-20.7145,-20.6423,14.628,-29.331,166.441,49.486
4,10.0,90.0,21.5844,-20.7144,-20.6422,110.12,22.607,55.828,49.486
1,15.0,-90.0,-13.2353,26.0361,24.4828,62.605,21.46,112.248,48.827
2,15.0,-90.0,-13.2353,26.0362,24.4829,62.605,-12.374,105.83,48.828
3,15.0,-90.0,-13.2354,26.0362,24.4829,62.605,-45.802,94.203,48.828
4,15.0,-90.0,-13.2353,26.0361,24.4828,36.481,30.794,103.805,48.828
1,15.0,-85.0,-13.1017,25.8711,24.3417,62.617,21.419,112.536,48.558
2,15.0,-85.0,-13.1017,25.8712,24.3418,62.617,-12.444,106.112,48.558
3,15.0,-85.0,-13.1018,25.8712,24.3418,62.617,-45.909,94.473,48.558
4,15.0,-85.0,-13.1017,25.8711,24.3417,36.738,30.931,103.817,48.558
1,15.0,-80.0,-12.8491,25.5603,24.0751,62.638,21.346,113.081,48.049
2,15.0,-80.0,-12.8492,25.5604,24.0752,62.638,-12.574,106.646,48.049
3,15.0,-80.0,-12.8492,25.5603,24.0752,62.638,-46.107,94.986,48.049
4,15.0,-80.0,-12.8492,25.5603,24.0751,37.225,31.186,103.838,48.049
1,15.0,-75.0,-12.4776,25.1055,23.6832,62.661,21.247,113.882,47.298
2,15.0,-75.0,-12.4776,25.1055,23.6833,62.661,-12.756,107.432,47.298
3,15.0,-75.0,-12.4776,25.1055,23.6833,62.661,-46.39,95.742,47.298
4,15.0,-75.0,-12.4776,25.1055,23.6833,37.943,31.553,103.861,47.298
1,15.0,-70.0,-11.9877,24.5103,23.1673,62.678,21.133,114.937,46.307
2,15.0,-70.0,-11.9877,24.5104,23.1674,62.678,-12.98,108.47,46.307
3,15.0,-70.0,-11.9878,24.5104,23.1674,62.678,-46.748,96.741,46.307
4,15.0,-70.0,-11.9877,24.5103,23.1674,38.896,32.021,103.878,46.307
1,15.0,-65.0,-11.3814,23.7801,22.5297,62.677,21.018,116.242,45.078
2,15.0,-65.0,-11.3814,23.7802,22.5298,62.677,-13.231,109.756,45.078
3,15.0,-65.0,-11.3815,23.7802,22.5298,62.677,-47.165,97.983,45.078
4,15.0,-65.0,-11.3814,23.7802,22.5297,40.083,32.576,103.877,45.078
1,15.0,-60.0,-10.6615,22.9217,21.7737,62.646,20.917,117.79,43.613
2,15.0,-60.0,-10.6615,22.9218,21.7738,62.646,-13.493,111.285,43.613
3,15.0,-60.0,-10.6615,22.9218,21.7738,62.646,-47.624,99.465,43.613
4,15.0,-60.0,-10.6615,22.9218,21.7737,41.503,33.2,103.846,43.613
1,15.0,-55.0,-9.8318,21.9429,20.9038,62.57,20.85,119.572,41.918
2,15.0,-55.0,-9.8318,21.943,20.9038,62.57,-13.746,113.049,41.918
3,15.0,-55.0,-9.8318,21.943,20.9039,62.57,-48.104,101.182,41.918
4,15.0,-55.0,-9.8318,21.943,20.9038,43.154,33.872,103.77,41.918
1,15.0,-50.0,-8.8971,20.8524,19.9252,62.434,20.838,121.573,39.999
2,15.0,-50.0,-8.8971,20.8525,19.9252,62.434,-13.967,115.039,39.999
3,15.0,-50.0,-8.8972,20.8525,19.9253,62.434,-48.584,103.125,39.999
4,15.0,-50.0,-8.8971,20.8525,19.9252,45.031,34.568,103.634,40.0
1,15.0,-45.0,-7.8634,19.6594,18.8439,62.22,20.9,123.78,37.865
2,15.0,-45.0,-7.8634,19.6594,18.844,62.22,-14.136,117.24,37.865
3,15.0,-45.0,-7.8634,19.6594,18.844,62.22,-49.038,105.285,37.865
4,15.0,-45.0,-7.8634,19.6594,18.844,47.126,35.264,103.42,37.865
1,15.0,-40.0,-6.7374,18.373,17.6666,61.913,21.059,126.174,35.525
2,15.0,-40.0,-6.7374,18.3731,17.6666,61.913,-14.228,119.637,35.525
3,15.0,-40.0,-6.7374,18.3731,17.6666,61.913,-49.442,107.65,35.525
4,15.0,-40.0,-6.7374,18.3731,17.6666,49.43,35.933,103.113,35.525
1,15.0,-35.0,-5.5267,17.0025,16.4,61.496,21.335,128.734,32.991
2,15.0,-35.0,-5.5267,17.0026,16.4001,61.496,-14.221,122.212,32.992
3,15.0,-35.0,-5.5267,17.0026,16.4001,61.496,-49.771,110.204,32.992
4,15.0,-35.0,-5.5267,17.0026,16.4001,51.93,36.549,102.696,32.992
1,15.0,-30.0,-4.2395,15.5567,15.0514,60.956,21.747,131.437,30.279
2,15.0,-30.0,-4.2395,15.5567,15.0514,60.956,-14.094,124.943,30.279
3,15.0,-30.0,-4.2395,15.5567,15.0515,60.956,-50.002,112.928,30.279
4,15.0,-30.0,-4.2395,15.5567,15.0514,54.611,37.087,102.156,30.279
1,15.0,-25.0,-2.8847,14.0439,13.6279,60.278,22.311,134.258,27.405
2,15.0,-25.0,-2.8847,14.0439,13.6279,60.278,-13.828,127.808,27.405
3,15.0,-25.0,-2.8847,14.0439,13.6279,60.278,-50.112,115.803,27.405
4,15.0,-25.0,-2.8847,14.0439,13.6279,57.454,37.522,101.477,27.405
1,15.0,-20.0,-1.4716,12.4719,12.1365,59.449,23.04,137.169,24.395
2,15.0,-20.0,-1.4716,12.4719,12.1366,59.449,-13.407,130.779,24.395
3,15.0,-20.0,-1.4716,12.4719,12.1366,59.449,-50.083,118.804,24.395
4,15.0,-20.0,-1.4716,12.4719,12.1366,60.439,37.833,100.649,24.395
1,15.0,-15.0,-0.01,10.848,10.5844,58.46,23.943,140.142,21.282
2,15.0,-15.0,-0.01,10.8481,10.5844,58.46,-12.82,133.831,21.282
3,15.0,-15.0,-0.01,10.8481,10.5844,58.46,-49.899,121.906,21.282
4,15.0,-15.0,-0.01,10.8481,10.5845,63.543,38.001,99.66,21.282
1,15.0,-10.0,1.4902,9.1792,8.9783,57.302,25.027,143.148,18.118
2,15.0,-10.0,1.4902,9.1792,8.9784,57.301,-12.056,136.934,18.118
3,15.0,-10.0,1.4902,9.1792,8.9783,57.301,-49.547,125.082,18.118
4,15.0,-10.0,1.4902,9.1792,8.9784,66.738,38.01,98.501,18.118
1,15.0,-5.0,3.0188,7.4718,7.3251,55.968,26.291,146.157,14.991
2,15.0,-5.0,3.0188,7.4718,7.3251,55.967,-11.113,140.058,14.991
3,15.0,-5.0,3.0188,7.4718,7.3251,55.967,-49.02,128.302,14.991
4,15.0,-5.0,3.0188,7.4719,7.3251,69.997,37.851,97.167,14.991
1,15.0,0.0,4.5652,5.7323,5.6316,54.454,27.732,149.137,12.069
2,15.0,0.0,4.5652,5.7323,5.6316,54.454,-9.992,143.172,12.069
3,15.0,0.0,4.5652,5.7323,5.6316,54.454,-48.314,131.537,12.069
4,15.0,0.0,4.5652,5.7323,5.6316,73.291,37.517,95.654,12.069
1,15.0,5.0,6.119,3.9669,3.9047,52.761,29.34,152.06,9.697
2,15.0,5.0,6.119,3.967,3.9048,52.76,-8.698,146.248,9.697
3,15.0,5.0,6.119,3.967,3.9047,52.76,-47.433,134.755,9.697
4,15.0,5.0,6.119,3.967,3.9048,76.587,37.005,93.96,9.697
1,15.0,10.0,7.6696,2.1824,2.1519,50.889,31.102,154.897,8.503
2,15.0,10.0,7.6696,2.1825,2.1519,50.889,-7.243,149.252,8.503
3,15.0,10.0,7.6696,2.1824,2.1519,50.889,-46.382,137.924,8.503
4,15.0,10.0,7.6696,2.1825,2.152,79.855,36.32,92.088,8.503
1,15.0,15.0,9.2061,0.3859,0.381,48.845,32.997,157.619,9.074
2,15.0,15.0,9.2061,0.3859,0.3811,48.845,-5.642,152.158,9.074
3,15.0,15.0,9.2061,0.3859,0.3811,48.845,-45.175,141.013,9.074
4,15.0,15.0,9.2061,0.3859,0.3811,83.062,35.47,90.045,9.074
1,15.0,20.0,10.7178,-1.4148,-1.3991,46.64,35.003,160.201,11.194
2,15.0,20.0,10.7178,-1.4147,-1.399,46.64,-3.917,154.936,11.194
3,15.0,20.0,10.7179,-1.4148,-1.3991,46.64,-43.827,143.993,11.194
4,15.0,20.0,10.7178,-1.4147,-1.399,86.174,34.468,87.84,11.194
1,15.0,25.0,12.1939,-3.2103,-3.1786,44.289,37.09,162.621,14.193
2,15.0,25.0,12.1939,-3.2103,-3.1785,44.289,-2.094,157.561,14.193
3,15.0,25.0,12.1939,-3.2103,-3.1786,44.289,-42.363,146.833,14.193
4,15.0,25.0,12.1939,-3.2103,-3.1785,89.162,33.335,85.489,14.193
1,15.0,30.0,13.6234,-4.9903,-4.9461,41.814,39.227,164.859,17.606
2,15.0,30.0,13.6234,-4.9902,-4.9461,41.813,-0.203,160.009,17.606
3,15.0,30.0,13.6234,-4.9903,-4.9462,41.813,-40.807,149.507,17.606
4,15.0,30.0,13.6234,-4.9902,-4.9461,91.995,32.092,83.013,17.606
1,15.0,35.0,14.9954,-6.7422,-6.6887,39.24,41.379,166.897,21.189
2,15.0,35.0,14.9954,-6.7422,-6.6887,39.24,1.724,162.262,21.189
3,15.0,35.0,14.9954,-6.7422,-6.6888,39.24,-39.191,151.992,21.189
4,15.0,35.0,14.9954,-6.7422,-6.6887,94.647,30.767,80.44,21.189
1,15.0,40.0,16.299,-8.4517,-8.3913,36.605,43.508,168.725,24.802
2,15.0,40.0,16.2989,-8.4517,-8.3913,36.605,3.65,164.302,24.802
3,15.0,40.0,16.299,-8.4517,-8.3914,36.604,-37.547,154.266,24.803
4,15.0,40.0,16.2989,-8.4517,-8.3913,97.093,29.392,77.804,24.803
1,15.0,45.0,17.5231,-10.102,-10.0366,33.949,45.575,170.336,28.353
2,15.0,45.0,17.523,-10.1019,-10.0366,33.949,5.537,166.12,28.353
3,15.0,45.0,17.5231,-10.102,-10.0367,33.948,-35.913,156.315,28.353
4,15.0,45.0,17.5231,-10.1019,-10.0366,99.313,28.0,75.148,28.353
1,15.0,50.0,18.6568,-11.6738,-11.605,31.322,47.542,171.726,31.766
2,15.0,50.0,18.6568,-11.6737,-11.6049,31.321,7.348,167.708,31.766
3,15.0,50.0,18.6568,-11.6738,-11.605,31.321,-34.325,158.126,31.766
4,15.0,50.0,18.6568,-11.6737,-11.6049,101.293,26.627,72.521,31.766
1,15.0,55.0,19.6894,-13.1454,-13.0743,28.78,49.371,172.901,34.974
2,15.0,55.0,19.6893,-13.1453,-13.0742,28.78,9.045,169.068,34.974
3,15.0,55.0,19.6894,-13.1454,-13.0743,28.78,-32.821,159.696,34.975
4,15.0,55.0,19.6893,-13.1454,-13.0742,103.022,25.31,69.979,34.974
1,15.0,60.0,20.61,-14.4929,-14.4203,26.388,51.028,173.869,37.914
2,15.0,60.0,20.61,-14.4928,-14.4203,26.388,10.591,170.203,37.914
3,15.0,60.0,20.61,-14.493,-14.4204,26.387,-31.436,161.023,37.915
4,15.0,60.0,20.61,-14.4929,-14.4203,104.498,24.084,67.587,37.915
1,15.0,65.0,21.4084,-15.6907,-15.6173,24.211,52.48,174.641,40.525
2,15.0,65.0,21.4083,-15.6906,-15.6172,24.211,11.954,171.124,40.525
3,15.0,65.0,21.4083,-15.6907,-15.6174,24.211,-30.205,162.114,40.525
4,15.0,65.0,21.4083,-15.6907,-15.6173,105.721,22.984,65.41,40.525
1,15.0,70.0,22.0742,-16.7121,-16.6384,22.32,53.699,175.236,42.746
2,15.0,70.0,22.0741,-16.712,-16.6383,22.32,13.104,171.842,42.746
3,15.0,70.0,22.0742,-16.7122,-16.6385,22.32,-29.158,162.976,42.746
4,15.0,70.0,22.0742,-16.7121,-16.6384,106.696,22.042,63.519,42.746
1,15.0,75.0,22.5981,-17.5309,-17.4571,20.782,54.662,175.67,44.522
2,15.0,75.0,22.598,-17.5308,-17.457,20.782,14.017,172.375,44.522
3,15.0,75.0,22.5981,-17.531,-17.4572,20.781,-28.323,163.623,44.523
4,15.0,75.0,22.598,-17.5309,-17.4571,107.433,21.286,61.981,44.523
1,15.0,80.0,22.9711,-18.1226,-18.0489,19.659,55.348,175.96,45.803
2,15.0,80.0,22.9711,-18.1225,-18.0488,19.658,14.669,172.735,45.803
3,15.0,80.0,22.9711,-18.1227,-18.0489,19.658,-27.723,164.065,45.803
4,15.0,80.0,22.9711,-18.1226,-18.0489,107.941,20.74,60.857,45.803
1,15.0,85.0,23.1856,-18.466,-18.3924,19.002,55.743,176.119,46.545
2,15.0,85.0,23.1855,-18.4659,-18.3923,19.002,15.045,172.934,46.545
3,15.0,85.0,23.1856,-18.4661,-18.3924,19.001,-27.376,164.312,46.545
4,15.0,85.0,23.1855,-18.466,-18.3924,108.225,20.423,60.201,46.545
1,15.0,90.0,23.2349,-18.5453,-18.4717,18.85,55.834,176.155,46.716
2,15.0,90.0,23.2348,-18.5452,-18.4716,18.85,15.132,172.98,46.716
3,15.0,90.0,23.2349,-18.5454,-18.4718,18.849,-27.296,164.368,46.716
4,15.0,90.0,23.2348,-18.5454,-18.4717,108.29,20.35,60.049,46.716
1,20.0,-90.0,-11.7769,27.8232,25.9921,62.395,22.337,109.29,51.567
2,20.0,-90.0,-11.7769,27.8233,25.9921,62.395,-11.193,102.98,51.567
3,20.0,-90.0,-11.7769,27.8232,25.9922,62.395,-44.259,91.531,51.567
4,20.0,-90.0,-11.7769,27.8232,25.9921,34.001,28.959,103.595,51.567
1,20.0,-85.0,-11.6406,27.653,25.8499,62.421,22.296,109.582,51.295
2,20.0,-85.0,-11.6407,27.6531,25.85,62.421,-11.264,103.266,51.295
3,20.0,-85.0,-11.6407,27.653,25.85,62.421,-44.367,91.805,51.295
4,20.0,-85.0,-11.6406,27.653,25.8499,34.261,29.097,103.621,51.295
1,20.0,-80.0,-11.3861,27.3363,25.5844,62.465,22.223,110.127,50.786
2,20.0,-80.0,-11.3862,27.3364,25.5845,62.465,-11.393,103.8,50.786
3,20.0,-80.0,-11.3862,27.3364,25.5845,62.465,-44.565,92.318,50.786
4,20.0,-80.0,-11.3862,27.3364,25.5845,34.749,29.352,103.665,50.786
1,20.0,-75.0,-11.0134,26.8753,25.196,62.523,22.125,110.924,50.04
2,20.0,-75.0,-11.0134,26.8754,25.1961,62.523,-11.574,104.583,50.041
3,20.0,-75.0,-11.0134,26.8754,25.1961,62.523,-44.846,93.071,50.041
4,20.0,-75.0,-11.0134,26.8754,25.196,35.465,29.716,103.723,50.041
1,20.0,-70.0,-10.5231,26.2739,24.6857,62.584,22.013,111.972,49.059
2,20.0,-70.0,-10.5231,26.274,24.6858,62.584,-11.795,105.613,49.059
3,20.0,-70.0,-10.5232,26.274,24.6858,62.584,-45.2,94.064,49.059
4,20.0,-70.0,-10.5231,26.274,24.6857,36.411,30.18,103.784,49.059
1,20.0,-65.0,-9.9171,25.5378,24.0558,62.64,21.9,113.267,47.844
2,20.0,-65.0,-9.9171,25.5379,24.0559,62.64,-12.043,106.889,47.844
3,20.0,-65.0,-9.9171,25.5379,24.0559,62.64,-45.612,95.296,47.844
4,20.0,-65.0,-9.9171,25.5378,24.0558,37.589,30.729,103.84,47.844
1,20.0,-60.0,-9.1981,24.674,23.3096,62.675,21.802,114.8,46.399
2,20.0,-60.0,-9.1981,24.674,23.3096,62.675,-12.3,108.404,46.4
3,20.0,-60.0,-9.1981,24.674,23.3096,62.675,-46.065,96.764,46.4
